,t_real,t_feels_like,humidity,wind_speed,t_percent
9714,3.0,-0.2749999999999999,75.0,15.0,11.428571428571429
9715,2.5,-0.7050000000000001,78.0,14.0,10.0
9716,2.0,-1.6380000000000001,81.0,18.0,8.571428571428571
9717,2.0,-1.6380000000000001,81.0,18.0,8.571428571428571
9718,2.0,-1.888,81.0,20.5,8.571428571428571
9719,2.0,-1.6380000000000001,81.0,18.0,8.571428571428571
9720,1.5,-1.774,84.0,14.0,7.142857142857142
9721,1.0,-2.213,87.0,13.0,5.714285714285714
9722,1.5,-1.9740000000000002,84.0,16.0,7.142857142857142
9723,2.0,-1.6760000000000002,87.0,18.5,8.571428571428571
9724,3.0,-0.907,81.0,21.5,11.428571428571429
9725,3.5,-0.32699999999999996,78.0,21.0,12.857142857142856
9726,4.0,0.08000000000000007,70.0,22.0,14.285714285714285
9727,4.5,0.30600000000000005,68.0,25.0,15.714285714285714
9728,5.5,1.5739999999999998,68.0,23.0,18.571428571428573
9729,6.0,2.5540000000000003,59.0,18.0,20.0
9730,6.5,2.9334999999999996,59.0,19.5,21.428571428571427
9731,6.5,3.0335,59.0,18.5,21.428571428571427
9732,6.0,2.8659999999999997,61.0,15.0,20.0
9733,5.5,2.462999999999999,66.0,14.0,18.571428571428573
9734,5.0,2.05,70.0,13.0,17.142857142857142
9735,5.0,2.05,70.0,13.0,17.142857142857142
9751,6.5,3.6290000000000004,66.0,13.0,21.428571428571427
9752,7.0,3.6710000000000003,53.0,17.0,22.857142857142858
9753,7.5,4.1125,55.0,18.0,24.285714285714285
9754,8.0,4.824,53.0,16.0,25.71428571428571
9755,7.5,4.047499999999999,53.0,18.5,24.285714285714285
9756,6.5,2.9334999999999996,59.0,19.5,21.428571428571427
9757,6.0,3.066,61.0,13.0,20.0
9758,5.5,2.760249999999999,65.5,11.0,18.571428571428573
9765,3.0,0.1429999999999998,81.0,11.0,11.428571428571429
9771,3.0,0.125,75.0,11.0,11.428571428571429
9773,5.5,2.6602499999999996,65.5,12.0,18.571428571428573
9774,6.0,2.1659999999999995,61.0,22.0,20.0
9775,6.5,2.7705,57.0,21.0,21.428571428571427
9776,7.0,3.4990000000000006,57.0,19.0,22.857142857142858
9777,7.0,3.6445,63.5,18.0,22.857142857142858
9778,7.0,3.7619999999999996,66.0,17.0,22.857142857142858
9779,6.5,3.27775,73.5,17.0,21.428571428571427
9780,6.0,2.9560000000000004,76.0,15.0,20.0
9781,6.0,3.3859999999999992,81.0,11.0,20.0
9782,5.5,2.8949999999999996,90.0,11.0,18.571428571428573
9787,5.0,2.135,87.0,13.0,17.142857142857142
9788,5.0,1.8349999999999995,87.0,16.0,17.142857142857142
9789,5.0,1.8349999999999995,87.0,16.0,17.142857142857142
9790,4.5,1.4050000000000002,90.0,15.0,15.714285714285714
9791,4.5,1.5050000000000003,90.0,14.0,15.714285714285714
9792,4.0,0.6600000000000001,90.0,17.0,14.285714285714285
9793,4.0,0.948,87.0,14.0,14.285714285714285
9794,4.0,1.1479999999999997,87.0,12.0,14.285714285714285
9795,4.0,1.1479999999999997,87.0,12.0,14.285714285714285
9796,4.0,0.948,87.0,14.0,14.285714285714285
9797,5.0,1.92,84.0,15.0,17.142857142857142
9798,5.5,2.3179999999999996,76.0,16.0,18.571428571428573
9799,6.5,3.229,66.0,17.0,21.428571428571427
9800,7.0,3.827,61.0,16.0,22.857142857142858
9801,7.0,3.599,57.0,18.0,22.857142857142858
9802,8.0,4.9239999999999995,53.0,15.0,25.71428571428571
9803,7.5,4.501250000000001,53.5,14.0,24.285714285714285
9804,7.0,3.857,51.0,15.0,22.857142857142858
9805,7.0,4.257,51.0,11.0,22.857142857142858
9811,3.5,0.65375,72.5,11.0,12.857142857142856
9812,3.0,-0.05700000000000016,81.0,13.0,11.428571428571429
9813,3.0,0.04300000000000015,81.0,12.0,11.428571428571429
9816,2.0,-1.026,87.0,12.0,8.571428571428571
9818,2.0,-0.9260000000000002,87.0,11.0,8.571428571428571
9821,6.0,3.0410000000000004,73.5,14.0,20.0
9822,7.5,4.06375,68.5,19.5,24.285714285714285
9823,8.0,4.228000000000001,66.0,23.0,25.71428571428571
9824,9.0,4.9399999999999995,60.0,26.0,28.57142857142857
9825,8.5,4.6152500000000005,66.5,24.5,27.142857142857142
9826,10.0,6.399999999999999,60.0,22.0,31.428571428571427
9827,9.0,5.016500000000001,68.5,26.0,28.57142857142857
9828,8.5,4.824750000000001,73.5,23.0,27.142857142857142
9829,8.0,4.156000000000001,82.0,25.0,25.71428571428571
9830,8.0,3.9959999999999996,87.0,27.0,25.71428571428571
9831,8.0,3.396,87.0,33.0,25.71428571428571
9832,8.5,4.16825,84.5,30.5,27.142857142857142
9833,9.0,4.7605,84.5,30.0,28.57142857142857
9834,9.0,4.882999999999999,87.0,29.0,28.57142857142857
9835,9.5,5.93125,87.5,24.0,30.0
9836,10.0,6.780000000000001,88.0,21.0,31.428571428571427
9837,10.0,6.48,88.0,24.0,31.428571428571427
9838,10.0,6.73,88.0,21.5,31.428571428571427
9839,10.0,6.120000000000001,82.0,27.0,31.428571428571427
9840,10.0,6.389999999999999,79.0,24.0,31.428571428571427
9841,9.5,6.150500000000001,79.0,21.0,30.0
9842,10.0,6.76,76.0,20.0,31.428571428571427
9843,9.5,6.150500000000001,79.0,21.0,30.0
9844,11.0,7.3195,74.5,25.0,34.285714285714285
9845,11.5,7.2475000000000005,65.0,30.0,35.714285714285715
9846,12.0,7.795999999999999,58.0,29.0,37.142857142857146
9847,12.0,8.004000000000001,67.0,28.0,37.142857142857146
9848,10.5,6.6739999999999995,88.0,27.5,32.857142857142854
9849,11.0,6.968,88.0,30.0,34.285714285714285
9850,11.0,6.934000000000001,94.0,31.0,34.285714285714285
9851,11.5,7.346499999999999,91.0,32.0,35.714285714285715
9852,12.0,7.956000000000001,88.0,31.0,37.142857142857146
9853,12.0,7.756,88.0,33.0,37.142857142857146
9854,12.0,7.556000000000001,88.0,35.0,37.142857142857146
9855,12.5,7.59375,79.5,39.0,38.57142857142858
9856,13.0,8.401,77.0,36.0,40.0
9857,13.0,8.901,77.0,31.0,40.0
9858,13.0,9.401,77.0,26.0,40.0
9859,13.0,9.050999999999998,77.0,29.5,40.0
9860,13.0,8.850999999999999,77.0,31.5,40.0
9861,12.5,8.443750000000001,79.5,30.5,38.57142857142858
9862,11.5,8.112,88.0,24.0,35.714285714285715
9863,12.0,8.756,88.0,23.0,37.142857142857146
9864,12.0,8.456000000000001,88.0,26.0,37.142857142857146
9865,12.0,7.756,88.0,33.0,37.142857142857146
9866,12.5,8.13125,82.5,34.0,38.57142857142858
9867,13.0,8.7335,79.5,33.0,40.0
9868,13.0,8.9835,79.5,30.5,40.0
9869,13.0,8.966000000000001,82.0,31.0,40.0
9870,13.0,8.866,82.0,32.0,40.0
9871,14.0,10.027999999999999,77.0,30.5,42.857142857142854
9872,14.5,9.58025,74.5,40.0,44.285714285714285
9873,15.0,10.479999999999999,72.0,36.0,45.714285714285715
9874,15.0,10.579999999999998,72.0,35.0,45.714285714285715
9875,15.0,10.679999999999998,72.0,34.0,45.714285714285715
9876,14.5,10.43025,74.5,31.5,44.285714285714285
9877,13.5,10.07325,79.5,25.0,41.42857142857143
9878,13.0,9.201,77.0,28.0,40.0
9879,13.5,9.505749999999999,74.5,30.0,41.42857142857143
9880,13.0,8.951,77.0,30.5,40.0
9881,12.5,8.48125,82.5,30.5,38.57142857142858
9882,13.0,9.001,77.0,30.0,40.0
9883,12.0,8.07,85.0,29.5,37.142857142857146
9884,12.0,8.256,88.0,28.0,37.142857142857146
9885,11.0,7.734000000000002,94.0,23.0,34.285714285714285
9886,11.0,7.434000000000001,94.0,26.0,34.285714285714285
9887,11.0,7.834,94.0,22.0,34.285714285714285
9888,10.5,7.286999999999999,94.0,22.0,32.857142857142854
9889,8.5,5.9245,97.0,14.0,27.142857142857142
9893,8.0,5.396,87.0,13.0,25.71428571428571
9894,8.0,4.956,82.0,17.0,25.71428571428571
9895,9.0,5.8389999999999995,71.0,18.0,28.57142857142857
9896,9.0,5.544,66.0,20.5,28.57142857142857
9897,9.0,5.139999999999999,60.0,24.0,28.57142857142857
9898,9.0,5.449999999999999,50.0,20.0,28.57142857142857
9899,9.0,5.632000000000001,48.0,18.0,28.57142857142857
9900,9.0,5.832000000000001,48.0,16.0,28.57142857142857
9901,8.0,5.023999999999999,53.0,14.0,25.71428571428571
9904,8.0,5.312000000000001,51.5,11.0,25.71428571428571
9905,7.5,4.6125,55.0,13.0,24.285714285714285
9906,7.0,3.899,57.0,15.0,22.857142857142858
9907,6.0,3.181,63.5,12.0,20.0
9908,6.0,3.2109999999999994,68.5,12.0,20.0
9909,6.0,3.2109999999999994,68.5,12.0,20.0
9910,6.0,3.1260000000000003,71.0,13.0,20.0
9911,6.0,3.3260000000000005,71.0,11.0,20.0
9913,6.0,2.941,73.5,15.0,20.0
9914,6.0,3.2560000000000002,76.0,12.0,20.0
9915,6.0,2.9560000000000004,76.0,15.0,20.0
9916,7.0,3.697,71.0,18.0,22.857142857142858
9917,7.0,3.7969999999999997,71.0,17.0,22.857142857142858
9918,8.0,4.628,66.0,19.0,25.71428571428571
9919,8.0,4.996,62.0,15.0,25.71428571428571
9920,8.5,5.726999999999999,62.0,13.0,27.142857142857142
9921,8.5,5.493,58.0,15.0,27.142857142857142
9922,8.5,5.6930000000000005,58.0,13.0,27.142857142857142
9923,8.0,5.055999999999999,57.0,14.0,25.71428571428571
9943,7.0,4.2219999999999995,46.0,11.0,22.857142857142858
9959,1.0,-2.019,81.0,11.0,5.714285714285714
9962,2.5,-0.6050000000000002,78.0,13.0,10.0
9963,3.0,-0.07499999999999996,75.0,13.0,11.428571428571429
9964,3.5,0.47299999999999986,78.0,13.0,12.857142857142856
9965,3.0,-0.05700000000000016,81.0,13.0,11.428571428571429
9966,4.0,1.1999999999999997,75.0,11.0,14.285714285714285
9968,5.0,2.205,61.0,11.0,17.142857142857142
9969,5.0,2.1850000000000005,57.0,11.0,17.142857142857142
9970,6.0,2.7300000000000004,55.0,16.0,20.0
9971,6.0,3.106,51.0,12.0,20.0
9988,3.5,0.6204999999999998,63.0,11.0,12.857142857142856
9989,4.5,1.6655000000000002,59.0,11.0,15.714285714285714
9990,6.0,3.0540000000000003,59.0,13.0,20.0
9991,7.0,4.071000000000001,53.0,13.0,22.857142857142858
9992,7.5,4.10125,53.5,18.0,24.285714285714285
9993,7.0,3.585,55.0,18.0,22.857142857142858
9994,6.0,2.6419999999999995,57.0,17.0,20.0
9995,6.0,2.6419999999999995,57.0,17.0,20.0
9996,6.0,2.566,61.0,18.0,20.0
9997,6.0,2.5810000000000004,63.5,18.0,20.0
9998,5.0,1.4650000000000003,73.0,19.0,17.142857142857142
9999,5.0,1.88,76.0,15.0,17.142857142857142
10000,5.0,2.1799999999999997,76.0,12.0,17.142857142857142
10009,4.0,1.0899999999999999,72.5,12.0,14.285714285714285
10010,4.0,0.6800000000000002,70.0,16.0,14.285714285714285
10011,5.0,1.6049999999999995,61.0,17.0,17.142857142857142
10012,5.0,1.6174999999999997,63.5,17.0,17.142857142857142
10013,6.0,2.3919999999999995,57.0,19.5,20.0
10014,6.0,1.9540000000000002,59.0,24.0,20.0
10015,6.0,1.4060000000000001,51.0,29.0,20.0
10016,6.0,1.706,51.0,26.0,20.0
10017,6.0,1.3179999999999996,53.0,30.0,20.0
10018,6.0,1.7179999999999995,53.0,26.0,20.0
10019,6.0,2.106,51.0,22.0,20.0
10020,5.5,1.5025000000000004,55.0,23.0,18.571428571428573
10021,5.0,1.335,57.0,19.5,17.142857142857142
10022,5.0,1.3449999999999998,59.0,19.5,17.142857142857142
10023,4.0,0.2599999999999998,65.0,20.0,14.285714285714285
10024,4.0,0.45999999999999996,65.0,18.0,14.285714285714285
10025,4.0,0.4099999999999997,65.0,18.5,14.285714285714285
10026,4.0,0.33000000000000007,70.0,19.5,14.285714285714285
10027,4.0,0.4800000000000004,70.0,18.0,14.285714285714285
10028,3.5,-0.0462499999999999,72.5,18.0,12.857142857142856
10029,3.0,-0.5825000000000002,72.5,18.0,11.428571428571429
10030,3.0,-0.69,70.0,19.0,11.428571428571429
10031,3.0,-0.49,70.0,17.0,11.428571428571429
10032,3.0,-0.6749999999999998,75.0,19.0,11.428571428571429
10033,3.0,-0.47499999999999987,75.0,17.0,11.428571428571429
10034,4.0,0.5,75.0,18.0,14.285714285714285
10035,4.0,0.5,75.0,18.0,14.285714285714285
10036,5.0,1.6499999999999995,70.0,17.0,17.142857142857142
10037,6.0,2.2959999999999994,66.0,21.0,20.0
10038,6.5,2.39975,61.5,25.0,21.428571428571427
10039,7.0,2.5605,51.5,28.0,22.857142857142858
10040,7.5,2.8449999999999998,46.0,30.0,24.285714285714285
10041,8.0,3.5439999999999996,43.0,28.0,25.71428571428571
10042,7.5,3.16,48.0,27.0,24.285714285714285
10043,7.0,3.143,49.0,22.0,22.857142857142858
10044,6.5,2.9815000000000005,51.0,18.5,21.428571428571427
10045,6.0,2.442,57.0,19.0,20.0
10046,5.0,1.73,66.0,16.0,17.142857142857142
10047,5.0,1.73,66.0,16.0,17.142857142857142
10048,5.0,1.8399999999999999,68.0,15.0,17.142857142857142
10049,5.0,2.1499999999999995,70.0,12.0,17.142857142857142
10050,4.0,0.8999999999999999,75.0,14.0,14.285714285714285
10051,3.5,0.27300000000000013,78.0,15.0,12.857142857142856
10052,3.0,0.1429999999999998,81.0,11.0,11.428571428571429
10060,6.0,3.1659999999999995,61.0,12.0,20.0
10061,7.0,4.099,57.0,13.0,22.857142857142858
10062,7.5,4.6125,55.0,13.0,24.285714285714285
10068,7.0,4.199,57.0,12.0,22.857142857142858
10070,7.0,4.2989999999999995,57.0,11.0,22.857142857142858
10071,6.5,3.7705,57.0,11.0,21.428571428571427
10072,6.0,3.1659999999999995,61.0,12.0,20.0
10073,6.0,2.981,63.5,14.0,20.0
10074,6.0,2.811,68.5,16.0,20.0
10075,6.0,2.4909999999999997,73.5,19.5,20.0
10076,5.0,1.705,81.0,17.0,17.142857142857142
10077,5.0,1.6050000000000004,81.0,18.0,17.142857142857142
10078,5.5,2.2619999999999996,84.0,17.0,18.571428571428573
10079,6.0,2.822,87.0,17.0,20.0
10080,7.0,3.0090000000000003,87.0,26.0,22.857142857142858
10081,7.0,2.909,87.0,27.0,22.857142857142858
10082,8.0,3.896,87.0,28.0,25.71428571428571
10083,8.5,4.665000000000001,90.0,26.0,27.142857142857142
10084,10.0,6.280000000000001,88.0,26.0,31.428571428571427
10085,10.0,6.4399999999999995,94.0,25.0,31.428571428571427
10086,10.0,6.539999999999999,94.0,24.0,31.428571428571427
10087,11.0,7.068,88.0,29.0,34.285714285714285
10088,12.5,8.625,82.0,29.0,38.57142857142858
10089,13.0,9.100999999999999,77.0,29.0,40.0
10090,13.0,9.401,77.0,26.0,40.0
10091,13.0,8.7185,74.5,32.5,40.0
10092,12.0,7.5440000000000005,74.5,33.5,37.142857142857146
10093,12.0,8.434,69.5,24.0,37.142857142857146
10094,11.0,7.009499999999999,64.5,27.0,34.285714285714285
10095,10.5,6.37725,64.5,28.0,32.857142857142854
10096,10.0,5.960000000000001,71.0,27.5,31.428571428571427
10097,9.5,5.4745,71.0,27.0,30.0
10098,9.0,5.1615,73.5,25.0,28.57142857142857
10099,9.0,4.9615,73.5,27.0,28.57142857142857
10100,9.0,5.039,71.0,26.0,28.57142857142857
10101,7.0,2.3205,81.5,32.5,22.857142857142858
10102,7.0,2.5794999999999995,68.5,29.0,22.857142857142858
10103,6.0,1.6560000000000006,76.0,28.0,20.0
10104,6.0,2.0109999999999992,68.5,24.0,20.0
10105,5.0,0.33999999999999986,68.0,30.0,17.142857142857142
10106,5.0,0.6499999999999995,70.0,27.0,17.142857142857142
10107,6.0,1.2760000000000002,71.0,31.5,20.0
10108,6.0,0.6560000000000006,76.0,38.0,20.0
10109,5.0,0.2849999999999997,87.0,31.5,17.142857142857142
10110,4.5,0.5780000000000003,84.0,23.0,15.714285714285714
10111,6.0,0.9710000000000001,78.5,35.0,20.0
10112,5.5,-0.5819999999999999,76.0,45.0,18.571428571428573
10113,6.5,0.3497500000000002,61.5,45.5,21.428571428571427
10114,6.5,1.2127499999999998,63.5,37.0,21.428571428571427
10115,7.0,1.9269999999999996,61.0,35.0,22.857142857142858
10116,7.0,2.2769999999999992,61.0,31.5,22.857142857142858
10117,6.5,2.529,66.0,24.0,21.428571428571427
10118,6.0,1.9109999999999996,68.5,25.0,20.0
10119,6.0,1.5710000000000002,78.5,29.0,20.0
10120,6.0,1.6060000000000003,76.0,28.5,20.0
10121,6.0,1.5560000000000005,76.0,29.0,20.0
10122,7.0,2.2969999999999997,71.0,32.0,22.857142857142858
10123,7.0,2.4645,73.5,30.5,22.857142857142858
10124,6.5,1.51025,78.5,35.0,21.428571428571427
10125,7.0,1.697,71.0,38.0,22.857142857142858
10126,6.0,0.5659999999999998,61.0,38.0,20.0
10127,6.0,0.9109999999999996,68.5,35.0,20.0
10128,5.0,0.5800000000000001,76.0,28.0,17.142857142857142
10129,5.0,0.7799999999999998,76.0,26.0,17.142857142857142
10130,4.0,0.25,75.0,20.5,14.285714285714285
10131,5.0,1.3499999999999996,70.0,20.0,17.142857142857142
10132,5.5,1.9239999999999995,68.0,19.5,18.571428571428573
10133,6.5,3.2127499999999998,63.5,17.0,21.428571428571427
10134,7.5,4.5275,57.0,14.0,24.285714285714285
10135,9.0,5.749999999999999,50.0,17.0,28.57142857142857
10136,9.0,5.814,46.0,16.0,28.57142857142857
10137,9.5,6.198749999999999,52.5,18.0,30.0
10138,9.0,5.672000000000001,58.0,18.5,28.57142857142857
10139,9.0,6.022,58.0,15.0,28.57142857142857
10140,8.5,5.5440000000000005,64.0,15.0,27.142857142857142
10141,8.0,5.128,66.0,14.0,25.71428571428571
10142,7.5,4.55125,73.5,15.0,24.285714285714285
10143,7.0,4.132,76.0,14.0,22.857142857142858
10144,7.0,3.832,76.0,17.0,22.857142857142858
10145,7.0,3.4495000000000005,78.5,21.0,22.857142857142858
10146,7.0,3.5090000000000003,87.0,21.0,22.857142857142858
10147,7.0,3.4299999999999997,90.0,22.0,22.857142857142858
10148,8.0,4.795999999999999,87.0,19.0,25.71428571428571
10149,7.0,3.4205000000000005,81.5,21.5,22.857142857142858
10150,6.0,1.771,78.5,27.0,20.0
10151,5.5,1.4180000000000001,76.0,25.0,18.571428571428573
10152,4.5,0.7897500000000006,75.5,20.5,15.714285714285714
10153,3.5,-0.13749999999999973,75.0,19.0,12.857142857142856
10154,4.0,0.34999999999999964,75.0,19.5,14.285714285714285
10155,4.5,0.8262499999999999,72.5,20.0,15.714285714285714
10156,5.5,1.7492499999999995,63.5,21.0,18.571428571428573
10157,6.5,2.8445,53.0,20.0,21.428571428571427
10158,8.0,3.8840000000000003,48.0,25.0,25.71428571428571
10159,8.0,4.284000000000001,48.0,21.0,25.71428571428571
10160,8.0,4.3180000000000005,46.0,20.5,25.71428571428571
10161,8.5,4.97075,49.5,19.5,27.142857142857142
10162,8.0,4.284000000000001,48.0,21.0,25.71428571428571
10163,7.5,4.35625,47.5,15.0,24.285714285714285
10164,7.0,4.057,51.0,13.0,22.857142857142858
10179,3.0,-0.05700000000000016,81.0,13.0,11.428571428571429
10180,3.5,0.19399999999999995,84.0,16.0,12.857142857142856
10181,4.0,0.44799999999999995,87.0,19.0,14.285714285714285
10182,5.0,1.5050000000000003,81.0,19.0,17.142857142857142
10183,6.0,2.3409999999999993,73.5,21.0,20.0
10184,7.0,3.2794999999999996,68.5,22.0,22.857142857142858
10185,6.0,2.106,76.0,23.5,20.0
10186,6.5,2.729,66.0,22.0,21.428571428571427
10187,5.5,1.42075,76.5,25.0,18.571428571428573
10188,5.0,1.8575,81.5,15.5,17.142857142857142
10189,5.0,1.58,76.0,18.0,17.142857142857142
10190,4.0,0.8360000000000003,84.0,15.0,14.285714285714285
10191,4.0,0.524,81.0,18.0,14.285714285714285
10192,4.0,0.6239999999999997,81.0,17.0,14.285714285714285
10193,4.0,0.47399999999999975,81.0,18.5,14.285714285714285
10194,4.0,0.42399999999999993,81.0,19.0,14.285714285714285
10195,4.0,0.6239999999999997,81.0,17.0,14.285714285714285
10196,3.0,-0.4480000000000002,84.0,17.0,11.428571428571429
10197,3.0,-0.15700000000000003,81.0,14.0,11.428571428571429
10198,3.0,-0.15700000000000003,81.0,14.0,11.428571428571429
10199,3.0,-0.3570000000000002,81.0,16.0,11.428571428571429
10200,2.5,-0.8900000000000001,84.0,16.0,10.0
10201,2.0,-1.326,87.0,15.0,8.571428571428571
10202,2.5,-0.3900000000000001,84.0,11.0,10.0
10203,3.0,-0.15700000000000003,81.0,14.0,11.428571428571429
10204,4.0,0.5499999999999998,75.0,17.5,14.285714285714285
10205,4.0,0.19999999999999973,75.0,21.0,14.285714285714285
10206,6.0,2.4080000000000004,68.0,20.0,20.0
10207,6.5,2.9627499999999998,63.5,19.5,21.428571428571427
10208,7.0,3.377,61.0,20.5,22.857142857142858
10209,7.0,3.713,59.0,17.0,22.857142857142858
10210,6.0,2.599,66.5,18.0,20.0
10211,4.5,1.75325,78.5,11.0,15.714285714285714
10214,5.0,2.24,68.0,11.0,17.142857142857142
10220,4.0,0.8900000000000001,72.5,14.0,14.285714285714285
10221,3.0,0.03399999999999981,78.0,12.0,11.428571428571429
10222,2.5,-0.3900000000000001,84.0,11.0,10.0
10224,2.0,-1.038,81.0,12.0,8.571428571428571
10225,2.0,-1.05,75.0,12.0,8.571428571428571
10226,2.0,-1.4500000000000002,75.0,16.0,8.571428571428571
10227,3.0,-0.79,70.0,20.0,11.428571428571429
10228,4.0,0.4099999999999997,65.0,18.5,14.285714285714285
10229,5.0,1.2049999999999996,61.0,21.0,17.142857142857142
10230,6.0,2.3919999999999995,57.0,19.5,20.0
10231,7.0,3.221,53.0,21.5,22.857142857142858
10232,7.0,3.271000000000001,53.0,21.0,22.857142857142858
10233,7.0,3.1849999999999996,55.0,22.0,22.857142857142858
10234,7.0,3.5489999999999995,57.0,18.5,22.857142857142858
10235,7.0,3.7490000000000006,57.0,16.5,22.857142857142858
10236,7.0,3.899,57.0,15.0,22.857142857142858
10237,7.0,3.785,55.0,16.0,22.857142857142858
10238,6.0,2.9540000000000006,59.0,14.0,20.0
10239,6.0,3.1659999999999995,61.0,12.0,20.0
10246,1.5,-1.483,78.0,11.0,7.142857142857142
10247,1.0,-2.125,75.0,12.0,5.714285714285714
10248,1.0,-2.125,75.0,12.0,5.714285714285714
10249,1.0,-2.1275,72.5,12.0,5.714285714285714
10250,2.0,-1.0650000000000002,67.5,12.0,8.571428571428571
10253,6.0,2.7300000000000004,55.0,16.0,20.0
10254,7.5,4.0975,53.0,18.0,24.285714285714285
10255,8.0,4.4559999999999995,57.0,20.0,25.71428571428571
10256,9.0,5.622,58.0,19.0,28.57142857142857
10257,9.0,5.672000000000001,58.0,18.5,28.57142857142857
10258,9.0,5.522,58.0,20.0,28.57142857142857
10259,8.5,5.094,64.0,19.5,27.142857142857142
10260,8.0,4.348,68.5,22.0,25.71428571428571
10261,7.5,4.288749999999999,78.5,18.0,24.285714285714285
10262,7.0,3.638,84.0,19.5,22.857142857142858
10263,7.0,3.659,87.0,19.5,22.857142857142858
10264,7.0,3.551,93.0,21.0,22.857142857142858
10265,7.5,4.675000000000001,90.0,15.0,24.285714285714285
10266,8.0,4.920000000000001,90.0,18.0,25.71428571428571
10267,8.0,4.994,93.0,17.5,25.71428571428571
10268,8.0,5.044,93.0,17.0,25.71428571428571
10269,8.0,4.144,93.0,26.0,25.71428571428571
10270,8.0,4.593999999999999,93.0,21.5,25.71428571428571
10271,7.0,3.151,93.0,25.0,22.857142857142858
10272,7.5,3.575000000000001,90.0,26.0,24.285714285714285
10273,8.0,4.0200000000000005,90.0,27.0,25.71428571428571
10274,8.0,4.694,93.0,20.5,25.71428571428571
10275,8.0,4.944,93.0,18.0,25.71428571428571
10276,9.0,5.960500000000001,84.5,18.0,28.57142857142857
10280,9.5,6.728999999999999,82.0,15.5,30.0
10281,8.5,5.289499999999999,87.0,19.5,27.142857142857142
10282,9.0,5.888,82.0,18.5,28.57142857142857
10283,8.0,4.776,84.5,19.0,25.71428571428571
10284,8.0,4.956,82.0,17.0,25.71428571428571
10285,8.0,5.056000000000001,82.0,16.0,25.71428571428571
10286,7.0,4.209,87.0,14.0,22.857142857142858
10287,7.0,4.288,84.0,13.0,22.857142857142858
10288,7.0,4.167,81.0,14.0,22.857142857142858
10289,7.0,4.367,81.0,12.0,22.857142857142858
10290,6.0,3.3579999999999997,93.0,12.0,20.0
10300,6.0,3.3579999999999997,93.0,12.0,20.0
10310,6.5,3.9102499999999996,78.5,11.0,21.428571428571427
10326,7.5,4.851249999999999,73.5,12.0,24.285714285714285
10327,9.0,6.494,66.0,11.0,28.57142857142857
10330,10.0,7.52,62.0,11.0,31.428571428571427
10331,9.5,6.908000000000001,64.0,12.0,30.0
10332,8.0,5.268,71.0,13.0,25.71428571428571
10333,6.5,3.7102500000000003,78.5,13.0,21.428571428571427
10336,4.0,1.2719999999999998,93.0,11.0,14.285714285714285
10356,8.5,5.55025,76.5,16.0,27.142857142857142
10357,7.0,4.067,81.0,15.0,22.857142857142858
10358,6.0,3.2220000000000004,87.0,13.0,20.0
10372,6.0,3.0569999999999995,84.5,14.5,20.0
10373,7.5,3.71375,68.5,23.0,24.285714285714285
10374,8.5,4.844,64.0,22.0,27.142857142857142
10375,9.0,5.239999999999999,60.0,23.0,28.57142857142857
10376,9.0,5.139999999999999,60.0,24.0,28.57142857142857
10377,9.0,4.958,62.0,26.0,28.57142857142857
10378,7.5,3.4137500000000003,68.5,26.0,24.285714285714285
10379,6.5,2.5615000000000006,71.0,24.0,21.428571428571427
10380,6.0,2.2910000000000004,73.5,21.5,20.0
10381,5.0,1.705,81.0,17.0,17.142857142857142
10382,5.0,2.1050000000000004,81.0,13.0,17.142857142857142
10383,5.0,2.1050000000000004,81.0,13.0,17.142857142857142
10384,5.0,1.9050000000000002,81.0,15.0,17.142857142857142
10385,5.0,1.8050000000000002,81.0,16.0,17.142857142857142
10386,5.0,2.0199999999999996,84.0,14.0,17.142857142857142
10388,6.0,3.186,81.0,13.0,20.0
10389,6.0,2.9859999999999998,81.0,15.0,20.0
10390,6.0,2.8859999999999992,81.0,16.0,20.0
10391,6.0,2.8710000000000004,78.5,16.0,20.0
10392,5.0,2.005000000000001,81.0,14.0,17.142857142857142
10393,5.5,2.43175,78.5,15.0,18.571428571428573
10394,5.5,1.718,76.0,22.0,18.571428571428573
10395,5.0,1.1799999999999997,76.0,22.0,17.142857142857142
10396,6.0,1.826,71.0,26.0,20.0
10397,6.5,2.3777500000000007,73.5,26.0,21.428571428571427
10398,7.5,3.380000000000001,64.0,26.0,24.285714285714285
10399,8.5,4.05475,53.5,29.0,27.142857142857142
10400,9.0,4.364,46.0,30.5,28.57142857142857
10401,10.0,5.1000000000000005,40.0,33.0,31.428571428571427
10402,10.0,5.169999999999999,37.0,32.0,31.428571428571427
10403,8.5,3.507999999999999,48.0,34.0,27.142857142857142
10404,8.0,3.3899999999999997,55.0,30.5,25.71428571428571
10405,7.0,3.2444999999999995,63.5,22.0,22.857142857142858
10406,6.0,2.3260000000000005,71.0,21.0,20.0
10407,6.0,2.641,73.5,18.0,20.0
10408,6.0,3.056000000000001,76.0,14.0,20.0
10409,6.0,3.356,76.0,11.0,20.0
10418,6.0,3.4220000000000006,87.0,11.0,20.0
10419,6.0,3.04,90.0,15.0,20.0
10420,6.0,3.458,93.0,11.0,20.0
10421,7.0,3.909,87.0,17.0,22.857142857142858
10422,8.0,5.256,82.0,14.0,25.71428571428571
10423,8.0,5.156000000000001,82.0,15.0,25.71428571428571
